Unnamed: 0,...1,Address_ID,Timestamp,Do.you.agree.to.participate.in.this.study.,X1..Auditors.Name,X2..GPS.Coordinates.of.the.Shop,X3..Market.Name,X4...Group.,X5..Section,X6..Line,X7..Block.Number,X8..Shop.Number..Visible.Tag.,X9..Shop.Number..Count.,X10..Shop.Level,X11..Shop.Occupancy.Status,X16..Contact.Information,Lighting...Estimated.Power.Req....W.,Cooling...Estimated.Power.Req....W.,Others...Estimated.Power.Req....W.,Total...Estimated.Power.Req....W.,Additional.Load.from.Requested.Appliances
790,2300,IGD--SEC(E)--LIN(12)--BL(9)--SNUM(2247)--SLEV(0),2022-05-13 13:10:42,Accept,Auditor 4,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,E,12,9,2247,49.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
791,2134,Ochanja--SEC(C)--LIN(7)--BL(6)--SNUM(3925)--SLEV(0),2022-07-06 11:49:00,Accept,Auditor 2,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,C,7,6,3925,13.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,36.0,140.0,0.0,176.0,0.0
792,14592,Onitsha--SEC(B)--LIN(9)--BL(2)--SNUM(12752)--SLEV(FIRST FLOOR),2022-04-12 14:24:00,Accept,Auditor 2,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,9,2,12752,58.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
793,1353,TSH--SEC(SECTION C)--LIN(LINE  8)--BL(BLOCK Z)--SNUM(1353)--SLEV(0),2022-04-15 11:25:47,Accept,Auditor 1,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Closed Shop,SECTION C,LINE  8,BLOCK Z,1353,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,40.0,0.0,60.0,0.0
794,2103,Ngwa--SEC(A)--LIN(39)--BL(1)--SNUM(767)--SLEV(0),2022-03-29 10:48:59,Accept,Auditor 8,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,A,39,1,767,42.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
795,1585,KRM--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK 26)--SNUM(1574)--SLEV(GROUND FLOOR),2022-05-21 12:34:53,Accept,Auditor 9,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION B,LINE 1,BLOCK 26,1574,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,70.0,160.0,0.0,230.0,0.0
796,833,Marian--SEC(B)--LIN(9)--BL(5)--SNUM(1419)--SLEV(0),2022-03-24 11:56:13,Accept,Auditor 4,"4.97xxxx, 8.34xxxx",Marian Market,Open Stall,B,9,5,1419,57.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
797,5040,Onitsha--SEC(B)--LIN(10)--BL(4)--SNUM(13705)--SLEV(GROUND FLOOR),2022-04-14 18:00:04,Accept,Auditor 18,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,10,4,13705,339.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
798,7277,KRM--SEC(SECTION F)--LIN(LINE 1)--BL(BLOCK 110)--SNUM(7277)--SLEV(GROUND FLOOR),2022-05-25 15:14:48,Accept,Auditor 25,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION F,LINE 1,BLOCK 110,7277,3.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
799,259,KRM--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 5)--SNUM(231)--SLEV(GROUND FLOOR),2022-05-19 12:29:26,Accept,Auditor 9,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION A,LINE 1,BLOCK 5,231,26.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,92.0,40.0,0.0,132.0,0.0
800,983,FTU--SEC(SECTION E)--LIN(LINE 2)--BL(BLOCK AW)--SNUM(2945)--SLEV(0),2022-09-19 15:34:49,Accept,Auditor 30,"11.5xxxx2, 7.33xxxx",Funtua Central Market,Closed Shop,SECTION E,LINE 2,BLOCK AW,2945,43.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
801,4099,SBG--SEC(SECTION C)--LIN(LINE 2)--BL(C82)--SNUM(4081)--SLEV(0),2022-06-06 13:52:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION C,LINE 2,C82,4081,38.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,80.0,0.0,100.0,0.0
803,2925,Margaret--SEC(A)--LIN(4)--BL(4)--SNUM(2601)--SLEV(0),2022-04-09 10:45:00,Accept,Auditor 5,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Open Stall,A,4,4,2601,66.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
804,2000,Ochanja--SEC(A)--LIN(1)--BL(4)--SNUM(77)--SLEV(0),2022-07-06 08:29:00,Accept,Auditor 8,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,A,1,4,77,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,385.0
806,23256,Onitsha--SEC(B)--LIN(10)--BL(4)--SNUM(14011)--SLEV(FIRST FLOOR),2022-04-05 12:15:00,Accept,Auditor 2,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,10,4,14011,44.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
807,2719,SBG--SEC(SECTION B)--LIN(LINE 1)--BL(B54)--SNUM(2672)--SLEV(0),2022-06-01 13:32:00,Accept,Auditor 2,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION B,LINE 1,B54,2672,39.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,105.0
808,819,Onitsha--SEC(B)--LIN(19)--BL(1)--SNUM(22369)--SLEV(GROUND FLOOR),2022-04-12 08:34:00,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,19,1,22369,526.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
809,2731,PTK--SEC(SECTION C)--LIN(LINE 2)--BL(BLOCK BC)--SNUM(BC2731)--SLEV(0),2022-06-13 14:02:43,Accept,Auditor 1,"10.5xxxx3, 7.41xxxx",Panteka Market,Closed Shop,SECTION C,LINE 2,BLOCK BC,BC2731,21.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
810,16356,Onitsha--SEC(B)--LIN(3)--BL(1)--SNUM(11039)--SLEV(FIRST FLOOR),2022-04-14 06:41:18,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,3,1,11039,1.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
811,220,GDU--SEC(SECTION D)--LIN(2)--BL(6)--SNUM(275)--SLEV(0),2022-08-17 10:59:48,Accept,Auditor 1,"8.99xxxx, 7.47xxxx",Gudu Market,Closed Shop,SECTION D,2,6,275,3.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,75.0,0.0,85.0,0.0
812,3982,Babban-Kasuwa--SEC(SECTION D)--LIN(LINE 2)--BL(BLOCK AN)--SNUM(3982)--SLEV(1),2022-04-15 13:34:11,Accept,Auditor 6,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION D,LINE 2,BLOCK AN,3982,6.0,FIRST FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
813,6142,AkpaAndem--SEC(A)--LIN(5)--BL(4)--SNUM(5260)--SLEV(0),2022-04-06 14:47:00,Accept,Auditor 19,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,5,4,5260,159.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
814,3409,Babban-Kasuwa--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK AH)--SNUM(3409)--SLEV(0),2022-04-15 11:57:25,Accept,Auditor 7,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION D,LINE 1,BLOCK AH,3409,17.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
815,32,KTK--SEC(SECTION C)--LIN(LINE 1)--BL(13)--SNUM(1867)--SLEV(0),2022-03-17 15:42:29,Accept,Auditor 2,"9.94xxxx, 8.87xxxx",Katako,Open Stall,SECTION C,LINE 1,13,1867,15.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,0.0,0.0,10.0,0.0
816,418,Onuimo--SEC(A)--LIN(55)--BL(2)--SNUM(1097)--SLEV(0),2022-04-13 13:40:58,Accept,Auditor 1,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,A,55,2,1097,12.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,40.0,0.0,60.0,0.0
817,545,LFW--SEC(A)--LIN(3)--BL(13)--SNUM(266)--SLEV(0),2022-03-07 22:24:00,Accept,Auditor 7,"7.15xxxx, 3.32xxxx","Lafenwa Market, Abeokuta",Closed Shop,A,3,13,266,110.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
819,4885,FTU--SEC(SECTION F)--LIN(LINE 1)--BL(RED BLOCK)--SNUM(3881)--SLEV(0),2022-09-20 12:08:33,Accept,Auditor 34,"11.5xxxx2, 7.33xxxx",Funtua Central Market,Open Stall,SECTION F,LINE 1,RED BLOCK,3881,33.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
820,15170,Onitsha--SEC(A)--LIN(16)--BL(4)--SNUM(7270)--SLEV(GROUND FLOOR),2022-04-12 17:40:00,Accept,Auditor 12,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,16,4,7270,194.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
821,8787,Onitsha--SEC(B)--LIN(15)--BL(1)--SNUM(17779)--SLEV(GROUND FLOOR),2022-03-30 18:41:35,Accept,Auditor 21,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,15,1,17779,124.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,10.0
822,3094,KRM--SEC(SECTION C)--LIN(LINE 2)--BL(BLOCK 35)--SNUM(3095)--SLEV(GROUND FLOOR),2022-05-23 14:06:46,Accept,Auditor 20,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION C,LINE 2,BLOCK 35,3095,43.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,18.0,0.0,0.0,18.0,0.0
823,5374,SBG--SEC(SECTION D)--LIN(LINE 1)--BL(O)--SNUM(5371)--SLEV(0),2022-06-08 13:58:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Open Stall,SECTION D,LINE 1,O,5371,15.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
824,1513,MDA--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK AN)--SNUM(1507)--SLEV(0),2022-05-14 15:00:52,Accept,Auditor 3,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Open Stall,SECTION B,LINE 2,BLOCK AN,1507,13.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
825,15883,Onitsha--SEC(B)--LIN(15)--BL(3)--SNUM(18062)--SLEV(GROUND FLOOR),2022-04-13 16:46:03,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,15,3,18062,92.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
826,420,Ochanja--SEC(B)--LIN(4)--BL(1)--SNUM(1862)--SLEV(0),2022-06-30 16:51:09,Accept,Auditor 4,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,B,4,1,1862,88.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,476.0,590.0,0.0,1066.0,0.0
827,109,KTU--SEC(SECTION B)--LIN(LINE 2)--BL(13)--SNUM(238)--SLEV(0),2022-03-05 12:40:00,Accept,Auditor 2,"6.59xxxx, 3.38xxxx",Ketu Market,Open Stall,SECTION B,LINE 2,13,238,12.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
828,2011,Onitsha--SEC(A)--LIN(16)--BL(1)--SNUM(6791)--SLEV(GROUND FLOOR),2022-04-12 09:24:00,Accept,Auditor 12,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,16,1,6791,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
830,1701,TSH--SEC(SECTION D)--LIN(LINE 5)--BL(BLOCK AG)--SNUM(1701)--SLEV(0),2022-04-12 16:15:00,Accept,Auditor 18,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Closed Shop,SECTION D,LINE 5,BLOCK AG,1701,19.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
831,1865,FTU--SEC(SECTION G)--LIN(LINE 1)--BL(RED BLOCK)--SNUM(4429)--SLEV(0),2022-09-20 15:12:01,Accept,Auditor 35,"11.5xxxx2, 7.33xxxx",Funtua Central Market,Open Stall,SECTION G,LINE 1,RED BLOCK,4429,19.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
832,7849,SBG--SEC(SECTION E)--LIN(LINE 1)--BL(BN)--SNUM(7853)--SLEV(0),2022-06-03 11:59:00,Accept,Auditor 13,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION E,LINE 1,BN,7853,70.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
833,718,Babban-Kasuwa--SEC(SECTION A)--LIN(LINE 2)--BL(BLOCK H)--SNUM(718)--SLEV(0),2022-04-13 00:04:20,Accept,Auditor 9,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Open Stall,SECTION A,LINE 2,BLOCK H,718,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,54.0,80.0,0.0,134.0,0.0
834,24270,Onitsha--SEC(A)--LIN(5)--BL(8)--SNUM(1448)--SLEV(GROUND FLOOR),2022-04-06 14:05:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,5,8,1448,2.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
835,2488,Onitsha--SEC(A)--LIN(24)--BL(4)--SNUM(9141)--SLEV(GROUND FLOOR),2022-04-13 09:56:10,Accept,Auditor 15,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,24,4,9141,91.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
836,1311,Margaret--SEC(A)--LIN(1)--BL(8)--SNUM(216)--SLEV(0),2022-03-31 11:00:36,Accept,Auditor 2,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Closed Shop,A,1,8,216,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
837,480,Onuimo--SEC(B)--LIN(50)--BL(2)--SNUM(4118)--SLEV(0),2022-04-14 09:20:57,Accept,Auditor 7,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,B,50,2,4118,23.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
838,15899,Onitsha--SEC(B)--LIN(15)--BL(3)--SNUM(18074)--SLEV(GROUND FLOOR),2022-04-13 16:56:24,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,15,3,18074,4.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
839,1576,RKB--SEC(SECTION B)--LIN(LINE 1)--BL(54)--SNUM(1492)--SLEV(0),2022-03-21 10:55:32,Accept,Auditor 8,"9.92xxxx, 8.86xxxx",Rukkuba Market (Rukuba Road Satellite Market),Closed Shop,SECTION B,LINE 1,54,1492,28.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
840,1384,Ochanja--SEC(A)--LIN(11)--BL(2)--SNUM(1427)--SLEV(0),2022-07-02 11:28:00,Accept,Auditor 3,"6.13xxxx, 6.78xxxx",Ochanja,Open Stall,A,11,2,1427,139.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
841,1062,TND--SEC(SECTION B)--LIN(LINE 1)--BL(B16)--SNUM(1062)--SLEV(0),2022-06-01 10:22:00,Accept,Auditor 6,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION B,LINE 1,B16,1062,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,111.0
842,229,Nekede--SEC(A)--LIN(6)--BL(3)--SNUM(383)--SLEV(0),2022-04-06 13:08:00,Accept,Auditor 2,"5.45xxxx, 7.04xxxx",Nekede Industrial Cluster Market,Open Stall,A,6,3,383,35.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
843,2929,MDA--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK AAX)--SNUM(2891)--SLEV(0),2022-05-09 14:40:00,Accept,Auditor 9,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION D,LINE 1,BLOCK AAX,2891,40.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
845,1621,OYG--SEC(SECTION C)--LIN(LINE 1)--BL(3)--SNUM(1351)--SLEV(0),2022-03-09 14:10:00,Accept,Auditor 5,"6.47xxxx, 3.38xxxx",Onyingbo (White sand),Open Stall,SECTION C,LINE 1,3,1351,63.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
846,496,Watt--SEC(A)--LIN(6)--BL(5)--SNUM(517)--SLEV(0),2022-03-19 11:03:15,Accept,Auditor 6,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,A,6,5,517,5.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
847,557,OKJ--SEC(SECTION C)--LIN(LINE 2)--BL(4)--SNUM(1078)--SLEV(0),2022-05-17 14:54:51,Accept,Auditor 11,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION C,LINE 2,4,1078,41.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
848,8650,Onitsha--SEC(B)--LIN(1)--BL(1)--SNUM(10492)--SLEV(GROUND FLOOR),2022-06-07 10:36:00,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,B,1,1,10492,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,195.0
850,4152,KTK--SEC(SECTION E)--LIN(LINE1)--BL(1)--SNUM(3806)--SLEV(0),2022-03-22 12:09:01,Accept,Auditor 4,"9.94xxxx, 8.87xxxx",Katako,Open Stall,SECTION E,LINE1,1,3806,12.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
851,15964,Onitsha--SEC(A)--LIN(16)--BL(5)--SNUM(7318)--SLEV(GROUND FLOOR),2022-04-13 12:14:41,Accept,Auditor 16,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,16,5,7318,143.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
852,348,KRM--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 7)--SNUM(323)--SLEV(GROUND FLOOR),2022-05-18 09:14:19,Accept,Auditor 8,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION A,LINE 1,BLOCK 7,323,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,140.0,40.0,0.0,180.0,0.0
853,11693,Onitsha--SEC(B)--LIN(19)--BL(5)--SNUM(23186)--SLEV(FIRST FLOOR),2022-04-07 08:22:00,Accept,Auditor 10,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,19,5,23186,710.0,FIRST FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
855,471,AkpaAndem--SEC(A)--LIN(1)--BL(1)--SNUM(134)--SLEV(0),2022-04-02 10:51:00,Accept,Auditor 4,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,1,1,134,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
856,2948,MDA--SEC(SECTION D)--LIN(LINE 2)--BL(BLOCK AAX)--SNUM(2910)--SLEV(0),2022-05-09 16:41:00,Accept,Auditor 9,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION D,LINE 2,BLOCK AAX,2910,7.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
857,959,WUY--SEC(SECTION B)--LIN(16)--BL(5)--SNUM(27)--SLEV(0),2022-09-03 14:36:00,Accept,Auditor 2,"9.05xxxx, 7.44xxxx",Wuye Market,Closed Shop,SECTION B,16,5,27,18.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
858,2811,Watt--SEC(A)--LIN(7)--BL(6)--SNUM(1106)--SLEV(0),2022-03-23 04:11:45,Accept,Auditor 2,"4.95xxxx, 8.32xxxx",Watt Market,Open Stall,A,7,6,1106,61.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
859,29,AMG--SEC(SECTION B)--LIN(LINE 1)--BL(2)--SNUM(59)--SLEV(0),2022-04-01 15:37:00,Accept,Auditor 3,"7.39xxxx, 3.88xxxx",Adamasingba Shopping Complex,Closed Shop,SECTION B,LINE 1,2,59,36.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,70.0,300.0,50.0,420.0,0.0
860,266,MDA--SEC(SECTION A)--LIN(LINE 2)--BL(BLOCK F)--SNUM(235)--SLEV(0),2022-05-11 14:43:00,Accept,Auditor 22,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION A,LINE 2,BLOCK F,235,12.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,315.0
861,482,GDU--SEC(SECTION F)--LIN(1)--BL(14)--SNUM(613)--SLEV(0),2022-08-18 13:36:34,Accept,Auditor 3,"8.99xxxx, 7.47xxxx",Gudu Market,Closed Shop,SECTION F,1,14,613,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,75.0,250.0,345.0,0.0
862,2658,Margaret--SEC(A)--LIN(4)--BL(3)--SNUM(2336)--SLEV(0),2022-04-08 11:01:00,Accept,Auditor 5,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Open Stall,A,4,3,2336,102.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
863,116,Margaret--SEC(C)--LIN(1)--BL(7)--SNUM(3788)--SLEV(0),2022-04-05 12:53:00,Accept,Auditor 1,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Closed Shop,C,1,7,3788,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
866,3208,JMT--SEC(D)--LIN(2)--BL(146)-SNUM(2913)--SLEV(0),2022-04-13 15:18:11,Accept,Auditor 4,"9.27xxxx, 12.4xxxx2",jimeta central / modern market,Closed Shop,D,2,146,2913,29.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
867,6419,AkpaAndem--SEC(A)--LIN(1)--BL(2)--SNUM(294)--SLEV(0),2022-04-06 15:33:00,Accept,Auditor 9,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,1,2,294,47.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
868,2096,KTS--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK 10)--SNUM(2096)--SLEV(0),2022-05-22 15:01:34,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION B,LINE 2,BLOCK 10,2096,27.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
869,3637,KTK--SEC(SECTION C)--LIN(LINE 1)--BL(24)--SNUM(2396)--SLEV(0),2022-03-19 12:14:49,Accept,Auditor 25,"9.94xxxx, 8.87xxxx",Katako,Closed Shop,SECTION C,LINE 1,24,2396,10.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
870,1011,OTK--SEC(D)--LIN(5)--BL(4)--SNUM(2167)--SLEV(0),2022-03-25 01:26:36,Accept,Auditor 24,"7.19xxxx, 8.13xxxx",Otukpo Main Market,Closed Shop,D,5,4,2167,7.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,195.0,50.0,255.0,0.0
871,1071,OGG--SEC(A)--LIN(2)--BL(3)--SNUM(116)--SLEV(0),2022-06-02 12:40:00,Accept,Auditor 7,"6.83xxxx, 7.41xxxx",Ogige market,Closed Shop,A,2,3,116,37.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
872,2320,AkpaAndem--SEC(A)--LIN(7)--BL(2)--SNUM(6221)--SLEV(0),2022-03-30 10:09:48,Accept,Auditor 6,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,7,2,6221,16.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
873,7283,Onitsha--SEC(B)--LIN(14)--BL(2)--SNUM(17202)--SLEV(GROUND FLOOR),2022-05-25 15:52:06,Accept,Auditor 10,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,14,2,17202,480.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
874,1316,TND--SEC(SECTION B)--LIN(LINE 1)--BL(B21)--SNUM(1316)--SLEV(0),2022-06-01 12:41:00,Accept,Auditor 4,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Open Stall,SECTION B,LINE 1,B21,1316,42.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,905.0
